742|10|Кузнецов Егор Александрович|7951 386662|+79415741793|kuznecov766@mail.ru|268|2022-07-14|отозвано|бюджет
743|10|Степанова Марина Сергеевна|9492 189591|+79613896490|stepanova121@mail.ru|261|2022-07-14|отказ|контракт
744|10|Волков Илья Романович|8885 431287|+79094312856|volkov848@mail.ru|266|2022-07-19|подано|контракт
745|10|Павлова Марина Максимовна|2386 514963|+79206830264|pavlova869@mail.ru|276|2022-07-17|отозвано|бюджет
746|10|Михайлова Ксения Артёмовна|9481 964017|+79927520024|mihaylova382@mail.ru|270|2022-07-05|отказ|контракт
747|10|Андреев Михаил Артёмович|3008 603454|+79210083053|andreev964@mail.ru|253|2022-07-18|зачислен|контракт
748|10|Волков Дмитрий Иванович|9532 114330|+79712526795|volkov190@mail.ru|239|2022-07-04|зачислен|бюджет
749|10|Павлова Полина Андреевна|8151 763429|+79545455532|pavlova642@mail.ru|248|2022-07-19|зачислен|бюджет
750|10|Михайлова Анастасия Ивановна|4569 996883|+79518639799|mihaylova660@mail.ru|272|2022-07-07|отказ|бюджет
751|10|Михайлова Мария Романовна|3674 175072|+79947052715|mihaylova450@mail.ru|294|2022-06-20|зачислен|бюджет
752|10|Морозов Иван Ильич|2795 817561|+79683971974|morozov688@mail.ru|286|2022-06-08|подано|бюджет
753|10|Макаров Иван Алексеевич|4655 932827|+79549827191|makarov552@mail.ru|300|2022-06-07|подано|бюджет
754|10|Андреева Екатерина Максимовна|3681 401409|+79661976891|andreeva794@mail.ru|281|2022-07-23|подано|контракт
755|10|Соколова Алиса Сергеевна|7571 645282|+79033556770|sokolova853@mail.ru|235|2022-07-17|отказ|контракт
756|10|Морозов Алексей Кириллович|8037 478257|+79662013757|morozov339@mail.ru|282|2022-06-16|отказ|контракт
757|10|Андреев Александр Артёмович|7722 994583|+79642272344|andreev569@mail.ru|277|2022-06-09|зачислен|контракт
758|10|Макаров Егор Сергеевич|2816 206622|+79965795260|makarov841@mail.ru|260|2022-07-03|отказ|бюджет
759|10|Алексеев Андрей Михайлович|7275 507326|+79208379639|alekseev187@mail.ru|260|2022-06-14|отказ|бюджет
760|10|Никитина Ольга Романовна|9323 837261|+79718833037|nikitina701@mail.ru|281|2022-07-09|отказ|контракт
761|10|Козлова Марина Алексеевна|8110 131809|+79021331686|kozlova371@mail.ru|282|2022-07-24|зачислен|контракт
762|10|Васильева Наталья Дмитриевна|8806 770993|+79083150378|vasileva367@mail.ru|247|2022-07-22|отозвано|бюджет
763|10|Макарова Ольга Михайловна|7090 995966|+79024465634|makarova133@mail.ru|240|2022-07-16|зачислен|контракт
764|10|Васильев Алексей Иванович|1197 289044|+79730540633|vasilev530@mail.ru|252|2022-07-03|отказ|бюджет
765|10|Кузнецова Ольга Сергеевна|6646 787872|+79307629852|kuznecova737@mail.ru|300|2022-06-12|зачислен|бюджет
766|10|Фёдорова Виктория Артёмовна|3934 856570|+79547693338|fedorova227@mail.ru|297|2022-07-14|зачислен|бюджет
767|10|Смирнова Мария Александровна|1778 995067|+79490401054|smirnova964@mail.ru|226|2022-06-06|отозвано|бюджет
768|10|Попова Дарья Ильинична|1227 710797|+79089715667|popova220@mail.ru|249|2022-06-05|отказ|бюджет
769|10|Николаева Алиса Кирилловна|8709 242063|+79593622310|nikolaeva575@mail.ru|285|2022-06-15|отказ|бюджет
770|10|Алексеев Никита Артёмович|7812 222072|+79455816940|alekseev982@mail.ru|290|2022-06-20|зачислен|бюджет
771|10|Никитин Сергей Михайлович|8396 545970|+79918947790|nikitin297@mail.ru|300|2022-06-16|отказ|бюджет
772|10|Орлова Наталья Михайловна|3756 350365|+79547617738|orlova695@mail.ru|198|2022-07-21|зачислен|бюджет
773|10|Егоров Арсений Александрович|1591 774110|+79697111385|egorov943@mail.ru|299|2022-07-12|зачислен|бюджет
774|10|Козлов Андрей Максимович|3567 365915|+79664929624|kozlov271@mail.ru|290|2022-06-24|отказ|бюджет
775|10|Фёдорова Елизавета Максимовна|9276 412475|+79772724460|fedorova396@mail.ru|257|2022-07-25|отказ|бюджет
776|10|Соколов Александр Иванович|4864 280864|+79556181685|sokolov345@mail.ru|253|2022-07-21|отказ|бюджет
777|10|Никитин Роман Андреевич|5652 383999|+79560229674|nikitin191@mail.ru|244|2022-06-20|отказ|бюджет
778|10|Семёнов Кирилл Михайлович|9431 555227|+79494505737|semenov689@mail.ru|275|2022-07-04|отозвано|бюджет
779|10|Петрова Елизавета Романовна|3202 328114|+79096425881|petrova294@mail.ru|258|2022-07-11|зачислен|бюджет
780|10|Макаров Егор Артёмович|2172 819441|+79759899230|makarov321@mail.ru|300|2022-06-14|зачислен|контракт
781|10|Макарова Виктория Ивановна|8939 204498|+79471452052|makarova347@mail.ru|208|2022-06-15|отказ|контракт
782|10|Смирнова Ольга Артёмовна|5877 817082|+79214370747|smirnova843@mail.ru|300|2022-07-09|отказ|бюджет
783|10|Попова Юлия Дмитриевна|3259 692044|+79567723485|popova449@mail.ru|246|2022-06-04|отказ|бюджет
784|10|Егоров Арсений Александрович|8684 740314|+79978292154|egorov492@mail.ru|250|2022-07-06|отказ|бюджет
785|10|Степанова Ксения Александровна|6361 370333|+79587335357|stepanova316@mail.ru|293|2022-06-16|отказ|бюджет
786|10|Алексеева Наталья Михайловна|2661 966384|+79189011745|alekseeva461@mail.ru|238|2022-07-06|зачислен|бюджет
787|10|Макаров Александр Романович|4933 221906|+79948098573|makarov967@mail.ru|206|2022-06-01|отказ|бюджет
788|10|Семёнова Екатерина Алексеевна|3718 778218|+79145683393|semenova545@mail.ru|257|2022-07-23|зачислен|контракт
789|10|Морозова Марина Михайловна|7708 871149|+79519441604|morozova699@mail.ru|188|2022-06-01|отказ|бюджет
790|10|Лебедев Илья Андреевич|4742 694703|+79843060005|lebedev834@mail.ru|273|2022-07-20|зачислен|бюджет
791|10|Михайлов Артём Ильич|9185 729956|+79585606246|mihaylov197@mail.ru|265|2022-06-16|отказ|контракт
792|10|Егоров Максим Александрович|1855 409387|+79949396897|egorov955@mail.ru|231|2022-07-16|отказ|бюджет
793|10|Орлова Юлия Андреевна|7163 529082|+79955915362|orlova597@mail.ru|258|2022-07-05|отказ|бюджет
794|10|Попов Сергей Иванович|2691 195264|+79997604511|popov559@mail.ru|262|2022-06-10|отказ|контракт
795|10|Степанова Дарья Кирилловна|6888 372024|+79751333903|stepanova815@mail.ru|255|2022-06-09|отказ|бюджет
796|10|Павлов Роман Максимович|4088 854327|+79193826708|pavlov804@mail.ru|273|2022-06-01|подано|бюджет
797|10|Степанов Иван Максимович|5569 948366|+79567495204|stepanov678@mail.ru|206|2022-07-18|отказ|бюджет
798|10|Егорова Анастасия Андреевна|9595 150816|+79341930049|egorova913@mail.ru|284|2022-07-01|зачислен|контракт
799|10|Кузнецов Иван Иванович|4763 964601|+79232751872|kuznecov808@mail.ru|276|2022-06-08|подано|бюджет
800|10|Фёдоров Михаил Романович|7047 147371|+79316747715|fedorov990@mail.ru|298|2022-06-19|отозвано|бюджет
801|10|Степанов Максим Кириллович|4858 507253|+79495153695|stepanov450@mail.ru|263|2022-06-24|отказ|контракт
802|10|Лебедев Максим Максимович|6919 341714|+79728512883|lebedev695@mail.ru|259|2022-06-25|зачислен|контракт
803|10|Павлов Дмитрий Романович|7736 101372|+79695410952|pavlov355@mail.ru|276|2022-07-16|зачислен|контракт
804|10|Степанов Алексей Кириллович|1712 361172|+79676329332|stepanov913@mail.ru|232|2022-07-03|зачислен|контракт
805|10|Васильева Мария Ильинична|6332 102666|+79803058643|vasileva181@mail.ru|219|2022-07-25|отказ|бюджет
806|10|Кузнецов Иван Романович|9769 180762|+79461989569|kuznecov598@mail.ru|286|2022-07-03|отказ|бюджет
807|10|Волкова Алиса Дмитриевна|7073 309859|+79166672771|volkova904@mail.ru|300|2022-07-15|отказ|контракт
808|10|Петров Сергей Михайлович|6459 784957|+79689626909|petrov554@mail.ru|282|2022-07-06|зачислен|контракт
809|10|Морозов Дмитрий Артёмович|5035 904767|+79007929449|morozov534@mail.ru|266|2022-07-06|зачислен|контракт
810|10|Андреев Сергей Максимович|9444 436086|+79143863956|andreev817@mail.ru|261|2022-07-16|отозвано|контракт
811|10|Павлова Елизавета Александровна|2360 653349|+79754752941|pavlova640@mail.ru|201|2022-07-05|зачислен|бюджет
812|10|Павлов Михаил Михайлович|3873 258487|+79042147178|pavlov200@mail.ru|295|2022-06-02|зачислен|бюджет
813|10|Михайлова Дарья Дмитриевна|8368 257059|+79646405995|mihaylova953@mail.ru|282|2022-07-21|отказ|бюджет
814|10|Соколов Максим Дмитриевич|4397 847161|+79986829820|sokolov938@mail.ru|299|2022-07-12|отказ|бюджет
815|10|Волкова Екатерина Кирилловна|2392 526127|+79630858263|volkova940@mail.ru|296|2022-06-24|зачислен|контракт
816|10|Никитина Татьяна Андреевна|7668 911691|+79629266746|nikitina855@mail.ru|300|2022-07-10|отказ|бюджет
817|10|Макарова Мария Артёмовна|2005 233714|+79532551751|makarova608@mail.ru|252|2022-07-01|зачислен|контракт
818|10|Смирнов Максим Артёмович|9848 149630|+79288800408|smirnov525@mail.ru|253|2022-06-09|зачислен|контракт
819|10|Алексеева Дарья Алексеевна|3718 631993|+79115054425|alekseeva769@mail.ru|261|2022-07-19|отказ|контракт
820|10|Волков Андрей Сергеевич|9589 582128|+79133579714|volkov612@mail.ru|216|2022-07-11|зачислен|бюджет
821|10|Васильев Дмитрий Сергеевич|4605 964384|+79711817287|vasilev735@mail.ru|248|2022-06-01|отказ|бюджет
822|10|Петрова Анастасия Ивановна|5666 169635|+79798264345|petrova600@mail.ru|287|2022-07-01|отозвано|контракт
823|10|Алексеев Матвей Сергеевич|3385 871817|+79115391711|alekseev888@mail.ru|300|2022-06-10|отказ|контракт
824|10|Смирнов Денис Кириллович|3428 483196|+79697661256|smirnov576@mail.ru|300|2022-06-12|зачислен|контракт
825|10|Петров Роман Иванович|1273 432769|+79243676420|petrov606@mail.ru|261|2022-07-19|подано|бюджет
826|10|Волков Илья Кириллович|7806 788366|+79556685994|volkov541@mail.ru|295|2022-06-20|зачислен|бюджет
827|10|Петров Кирилл Александрович|4741 160599|+79632871131|petrov996@mail.ru|273|2022-07-14|отказ|бюджет
828|10|Семёнова Дарья Михайловна|9113 463304|+79736385679|semenova822@mail.ru|242|2022-07-03|зачислен|контракт
829|10|Алексеева Анастасия Дмитриевна|8787 985053|+79387905051|alekseeva720@mail.ru|212|2022-07-03|отказ|бюджет
830|11|Егорова Алиса Алексеевна|1160 810470|+79467949049|egorova926@mail.ru|153|2022-06-07|подано|бюджет
831|11|Морозов Сергей Александрович|1530 622610|+79349556661|morozov899@mail.ru|151|2022-06-05|зачислен|бюджет
832|11|Андреева Алиса Ильинична|3513 276659|+79515270674|andreeva724@mail.ru|142|2022-07-17|отозвано|бюджет
833|11|Алексеев Александр Сергеевич|2079 726988|+79675883487|alekseev769@mail.ru|163|2022-07-08|зачислен|контракт
834|11|Егоров Арсений Сергеевич|5555 755907|+79089908602|egorov691@mail.ru|199|2022-07-11|подано|бюджет
835|11|Николаев Роман Кириллович|2059 484041|+79455756471|nikolaev361@mail.ru|201|2022-07-08|подано|бюджет
836|11|Волкова Екатерина Ильинична|5368 401631|+79654673501|volkova386@mail.ru|179|2022-06-25|подано|бюджет
837|11|Андреев Никита Иванович|9724 898593|+79885880460|andreev485@mail.ru|185|2022-07-08|зачислен|бюджет
838|11|Иванова София Ильинична|8303 426382|+79517656404|ivanova793@mail.ru|166|2022-06-10|отказ|бюджет
839|11|Петров Иван Сергеевич|8818 182326|+79781350819|petrov340@mail.ru|135|2022-06-17|подано|бюджет
840|11|Егорова София Артёмовна|7704 742258|+79981524735|egorova157@mail.ru|177|2022-06-14|отказ|контракт
841|11|Смирнов Александр Артёмович|8030 590179|+79523020346|smirnov630@mail.ru|163|2022-06-02|отказ|бюджет
842|11|Фёдорова Ольга Алексеевна|9522 433582|+79027830336|fedorova359@mail.ru|171|2022-06-15|зачислен|бюджет
843|11|Степанова Алиса Романовна|8786 937683|+79417225445|stepanova369@mail.ru|189|2022-06-07|отказ|контракт
844|11|Фёдорова Марина Кирилловна|2337 846628|+79956997320|fedorova899@mail.ru|185|2022-06-08|отказ|бюджет
845|11|Кузнецова Полина Романовна|4888 385508|+79649466881|kuznecova703@mail.ru|200|2022-07-24|зачислен|бюджет
846|11|Иванов Андрей Максимович|4950 633713|+79441410739|ivanov842@mail.ru|195|2022-06-03|отказ|контракт
847|11|Фёдоров Роман Михайлович|3933 819866|+79388388466|fedorov256@mail.ru|202|2022-06-07|зачислен|бюджет
848|11|Кузнецова София Артёмовна|8102 627093|+79405183905|kuznecova801@mail.ru|159|2022-07-04|зачислен|бюджет
849|11|Павлов Артём Ильич|7645 423025|+79864122657|pavlov643@mail.ru|169|2022-06-12|зачислен|бюджет
850|11|Макаров Михаил Романович|6615 643386|+79798415145|makarov287@mail.ru|191|2022-07-11|отказ|бюджет
851|11|Соколова Наталья Сергеевна|9210 759501|+79692679635|sokolova969@mail.ru|151|2022-06-23|зачислен|бюджет
852|11|Алексеева Наталья Алексеевна|3051 228456|+79167474621|alekseeva701@mail.ru|184|2022-07-22|отказ|бюджет
853|11|Егорова Полина Ивановна|4216 754923|+79273715042|egorova957@mail.ru|179|2022-07-15|отказ|бюджет
854|11|Попова Алиса Михайловна|4451 637534|+79126653102|popova500@mail.ru|193|2022-07-23|отказ|бюджет
855|11|Волкова Виктория Дмитриевна|2660 423647|+79172595051|volkova772@mail.ru|131|2022-06-25|отказ|бюджет
856|11|Степанов Арсений Романович|4424 703002|+79513473540|stepanov205@mail.ru|188|2022-07-11|подано|контракт
857|11|Алексеева Елизавета Михайловна|4098 113460|+79009765494|alekseeva793@mail.ru|235|2022-07-01|зачислен|бюджет
858|11|Степанова Марина Романовна|9701 162851|+79953022651|stepanova598@mail.ru|181|2022-07-23|зачислен|бюджет
859|11|Козлова София Ильинична|9321 248382|+79242446253|kozlova220@mail.ru|120|2022-06-14|подано|бюджет
860|11|Новикова Мария Дмитриевна|9606 448680|+79177616628|novikova181@mail.ru|186|2022-06-11|отказ|бюджет
861|11|Кузнецова Дарья Ильинична|1036 596958|+79573184277|kuznecova355@mail.ru|145|2022-07-16|зачислен|бюджет
862|11|Николаева Полина Ивановна|8203 165252|+79813489097|nikolaeva398@mail.ru|177|2022-06-02|отозвано|бюджет
863|11|Алексеева Екатерина Сергеевна|6694 155027|+79092077764|alekseeva412@mail.ru|187|2022-07-10|отозвано|контракт
864|11|Егорова Анастасия Кирилловна|6214 520908|+79728539529|egorova718@mail.ru|141|2022-07-07|отказ|бюджет
865|11|Егорова Екатерина Романовна|4090 828312|+79290277308|egorova166@mail.ru|198|2022-06-12|отказ|контракт
866|11|Егоров Александр Дмитриевич|7209 475391|+79092314307|egorov956@mail.ru|154|2022-06-10|отказ|контракт
867|11|Михайлов Кирилл Максимович|6779 803678|+79590841845|mihaylov352@mail.ru|179|2022-06-14|зачислен|контракт
868|11|Егорова Виктория Кирилловна|5414 932037|+79583840565|egorova123@mail.ru|124|2022-06-17|зачислен|контракт
869|11|Андреев Михаил Иванович|8519 501816|+79827854863|andreev121@mail.ru|192|2022-06-24|зачислен|бюджет
870|11|Волков Егор Дмитриевич|4165 884372|+79487860713|volkov834@mail.ru|219|2022-06-05|отказ|бюджет
871|11|Михайлов Егор Алексеевич|6784 228812|+79618161371|mihaylov660@mail.ru|190|2022-06-13|отказ|бюджет
872|11|Васильева Екатерина Александровна|8793 194186|+79205990544|vasileva751@mail.ru|136|2022-06-03|отказ|контракт
873|11|Смирнова Виктория Александровна|6503 645380|+79946041743|smirnova733@mail.ru|182|2022-07-01|зачислен|контракт
874|11|Новикова Татьяна Романовна|6554 105593|+79717887816|novikova734@mail.ru|163|2022-06-02|зачислен|контракт
875|11|Фёдоров Максим Андреевич|6999 741135|+79868283884|fedorov600@mail.ru|190|2022-06-10|зачислен|контракт
876|11|Васильева Татьяна Александровна|8612 526826|+79814984798|vasileva571@mail.ru|195|2022-07-15|отказ|бюджет
877|11|Степанова Екатерина Кирилловна|3892 979828|+79389458096|stepanova770@mail.ru|250|2022-06-23|зачислен|бюджет
878|11|Кузнецов Арсений Романович|8260 969874|+79912368050|kuznecov330@mail.ru|124|2022-06-10|зачислен|бюджет
879|11|Морозов Кирилл Дмитриевич|3141 571798|+79097814672|morozov982@mail.ru|194|2022-06-02|подано|бюджет
880|11|Фёдорова Анастасия Алексеевна|7382 913059|+79003334780|fedorova540@mail.ru|213|2022-06-10|зачислен|контракт
881|11|Морозова София Романовна|8733 731299|+79696841955|morozova183@mail.ru|216|2022-06-16|зачислен|бюджет
882|11|Семёнов Андрей Иванович|3528 288276|+79601159961|semenov624@mail.ru|199|2022-07-21|отказ|бюджет
883|11|Фёдорова Екатерина Ивановна|5349 289850|+79875792563|fedorova378@mail.ru|235|2022-07-08|отказ|контракт
884|11|Семёнова Ольга Андреевна|6510 998360|+79271829025|semenova466@mail.ru|186|2022-07-20|отказ|бюджет
885|11|Михайлов Иван Михайлович|7190 949793|+79513581602|mihaylov439@mail.ru|202|2022-07-17|отозвано|бюджет
886|11|Павлов Никита Романович|1722 535391|+79602996357|pavlov894@mail.ru|254|2022-06-16|зачислен|бюджет
887|11|Петров Матвей Ильич|4901 441099|+79752778243|petrov960@mail.ru|215|2022-06-01|зачислен|бюджет
888|11|Семёнов Кирилл Андреевич|4939 118853|+79382210729|semenov556@mail.ru|172|2022-06-20|зачислен|бюджет
889|11|Васильева Виктория Александровна|4495 724938|+79455522680|vasileva833@mail.ru|182|2022-07-05|отказ|бюджет
890|11|Смирнов Максим Иванович|9815 424357|+79530282295|smirnov729@mail.ru|142|2022-06-17|отозвано|контракт
891|11|Михайлов Дмитрий Сергеевич|2626 294203|+79819509718|mihaylov351@mail.ru|199|2022-06-22|отказ|контракт
892|11|Фёдоров Андрей Алексеевич|3197 586935|+79955274942|fedorov716@mail.ru|197|2022-07-10|подано|контракт
893|11|Макарова Наталья Михайловна|5152 618379|+79081001998|makarova805@mail.ru|215|2022-07-01|отказ|контракт
894|11|Макаров Егор Андреевич|9429 279111|+79849304658|makarov396@mail.ru|210|2022-07-16|подано|бюджет
895|11|Смирнова Дарья Ильинична|5257 803087|+79265214706|smirnova209@mail.ru|210|2022-07-17|отказ|контракт
896|11|Степанов Михаил Сергеевич|6268 410492|+79611059293|stepanov845@mail.ru|175|2022-06-25|отказ|бюджет
897|11|Морозова Екатерина Сергеевна|1307 542869|+79127420755|morozova311@mail.ru|213|2022-07-02|отказ|бюджет
898|11|Егорова Ольга Алексеевна|6689 559575|+79476592323|egorova747@mail.ru|151|2022-07-15|отказ|бюджет
899|11|Алексеева Виктория Романовна|2511 738982|+79670695242|alekseeva763@mail.ru|235|2022-07-01|отказ|бюджет
900|11|Фёдоров Денис Дмитриевич|2255 544542|+79552034475|fedorov391@mail.ru|168|2022-07-20|зачислен|бюджет
901|11|Михайлова Виктория Сергеевна|7446 757475|+79781343230|mihaylova569@mail.ru|242|2022-07-04|подано|бюджет
902|11|Васильева Алиса Романовна|1203 643512|+79528978986|vasileva852@mail.ru|157|2022-06-17|отказ|бюджет
903|11|Никитин Алексей Андреевич|5962 788108|+79516456826|nikitin980@mail.ru|147|2022-07-14|подано|контракт
904|11|Волков Андрей Дмитриевич|3669 789636|+79097652781|volkov778@mail.ru|182|2022-06-22|подано|бюджет
905|12|Никитин Максим Александрович|2352 161677|+79789848472|nikitin172@mail.ru|199|2022-06-03|отказ|бюджет
906|12|Степанова Полина Ивановна|1199 552670|+79079068392|stepanova925@mail.ru|237|2022-07-17|зачислен|бюджет
907|12|Козлов Илья Ильич|5685 664341|+79640814390|kozlov874@mail.ru|268|2022-06-09|отказ|бюджет
908|12|Морозова Ксения Михайловна|5619 968753|+79589459178|morozova577@mail.ru|212|2022-07-13|зачислен|бюджет
909|12|Степанова Дарья Максимовна|5762 266209|+79174860239|stepanova110@mail.ru|207|2022-06-25|отозвано|контракт
910|12|Михайлов Илья Кириллович|6622 578126|+79405718215|mihaylov465@mail.ru|248|2022-06-17|зачислен|бюджет
911|12|Алексеева Полина Ивановна|7613 337666|+79948121788|alekseeva413@mail.ru|213|2022-06-08|зачислен|бюджет
912|12|Макаров Никита Александрович|7889 318099|+79735397002|makarov264@mail.ru|284|2022-06-02|зачислен|контракт
913|12|Никитин Егор Александрович|9376 883082|+79412170955|nikitin391@mail.ru|215|2022-07-24|отозвано|бюджет
914|12|Орлов Роман Иванович|1540 505918|+79667863399|orlov148@mail.ru|258|2022-07-10|зачислен|бюджет
915|12|Морозов Дмитрий Кириллович|8043 887152|+79767979412|morozov437@mail.ru|297|2022-06-24|отказ|бюджет
916|12|Семёнова Алиса Дмитриевна|5779 541692|+79637573887|semenova936@mail.ru|256|2022-06-11|подано|контракт
917|12|Васильева Дарья Сергеевна|3163 578830|+79683529896|vasileva816@mail.ru|280|2022-06-14|отозвано|контракт
918|12|Павлова София Александровна|6482 580337|+79541935378|pavlova297@mail.ru|219|2022-06-12|отказ|бюджет
919|12|Лебедев Артём Андреевич|5335 283796|+79409126459|lebedev155@mail.ru|219|2022-07-13|отказ|бюджет
920|12|Егорова Ольга Андреевна|9450 658559|+79597586607|egorova390@mail.ru|277|2022-06-11|отказ|контракт
921|12|Волков Матвей Ильич|2212 867983|+79691503825|volkov722@mail.ru|280|2022-06-24|зачислен|бюджет
922|12|Новикова Виктория Андреевна|9160 870226|+79557799816|novikova653@mail.ru|237|2022-07-01|зачислен|бюджет
923|12|Степанов Сергей Иванович|1393 109703|+79374276652|stepanov654@mail.ru|231|2022-07-09|подано|бюджет
924|12|Андреев Матвей Андреевич|2844 218216|+79065981860|andreev661@mail.ru|274|2022-06-09|отказ|бюджет
925|12|Новикова Ксения Ивановна|2135 694912|+79031842653|novikova483@mail.ru|219|2022-07-09|отказ|бюджет
926|12|Михайлова Анастасия Ивановна|3786 420039|+79546493179|mihaylova782@mail.ru|229|2022-07-12|подано|контракт
927|12|Макаров Дмитрий Алексеевич|5337 405848|+79955511223|makarov852@mail.ru|256|2022-07-13|зачислен|контракт
928|12|Егоров Артём Михайлович|5304 555847|+79889378033|egorov162@mail.ru|204|2022-06-12|отказ|бюджет
929|12|Морозов Арсений Сергеевич|8030 861730|+79729848423|morozov263@mail.ru|238|2022-06-08|зачислен|контракт
930|12|Семёнова Анастасия Романовна|5112 206142|+79113802652|semenova311@mail.ru|240|2022-07-21|отказ|бюджет
931|12|Соколов Дмитрий Михайлович|6653 266747|+79158733597|sokolov570@mail.ru|232|2022-06-11|подано|бюджет
932|12|Егорова Марина Кирилловна|7064 159828|+79042756675|egorova209@mail.ru|239|2022-06-06|отказ|бюджет
933|12|Орлов Иван Михайлович|6505 713837|+79528293824|orlov320@mail.ru|230|2022-07-24|подано|бюджет
934|12|Фёдоров Иван Александрович|2567 747484|+79680106744|fedorov126@mail.ru|245|2022-07-14|зачислен|бюджет
935|12|Николаев Арсений Максимович|1306 574237|+79812162397|nikolaev517@mail.ru|207|2022-07-21|зачислен|бюджет
936|12|Смирнова Виктория Кирилловна|6250 831731|+79122986102|smirnova163@mail.ru|219|2022-07-10|зачислен|бюджет
937|12|Кузнецов Егор Андреевич|5540 101268|+79435759334|kuznecov939@mail.ru|249|2022-06-15|отозвано|бюджет
938|12|Павлов Никита Дмитриевич|6295 571005|+79269997802|pavlov507@mail.ru|251|2022-06-11|отказ|контракт
939|12|Смирнов Андрей Иванович|4062 251079|+79152339089|smirnov708@mail.ru|223|2022-07-08|зачислен|бюджет
940|12|Степанова Виктория Максимовна|5100 570135|+79312199338|stepanova345@mail.ru|253|2022-06-11|отказ|бюджет
941|12|Козлова Алиса Михайловна|8201 937703|+79408126277|kozlova178@mail.ru|265|2022-06-20|зачислен|контракт
942|12|Козлов Илья Максимович|7473 359350|+79168544215|kozlov423@mail.ru|241|2022-07-11|отказ|бюджет
943|12|Иванова Дарья Ильинична|7341 442267|+79614273875|ivanova683@mail.ru|227|2022-07-07|подано|бюджет
944|12|Васильева Ксения Романовна|6020 395971|+79785713117|vasileva230@mail.ru|272|2022-06-23|зачислен|контракт
945|12|Лебедев Алексей Романович|8753 714270|+79502699253|lebedev335@mail.ru|255|2022-07-07|подано|бюджет
946|12|Егорова Анна Ивановна|9963 695455|+79292294934|egorova425@mail.ru|202|2022-07-21|отозвано|бюджет
947|12|Никитина Алиса Дмитриевна|3390 709714|+79551755892|nikitina109@mail.ru|202|2022-07-02|отказ|бюджет
948|12|Петрова Екатерина Михайловна|8797 960981|+79780259844|petrova360@mail.ru|293|2022-07-20|отказ|контракт
949|13|Макаров Андрей Кириллович|7008 646657|+79981764392|makarov601@mail.ru|241|2022-06-15|зачислен|бюджет
950|13|Смирнов Денис Кириллович|5880 641893|+79293862245|smirnov264@mail.ru|252|2022-06-16|отозвано|бюджет
951|13|Соколова Марина Романовна|5481 621975|+79872842395|sokolova293@mail.ru|227|2022-07-16|зачислен|бюджет
952|13|Николаева Виктория Алексеевна|8532 551162|+79380436218|nikolaeva616@mail.ru|300|2022-06-08|отказ|бюджет
953|13|Попова Анна Максимовна|7143 896713|+79721138093|popova840@mail.ru|258|2022-07-14|зачислен|бюджет
954|13|Лебедева Виктория Ильинична|5364 876910|+79010074963|lebedeva533@mail.ru|282|2022-07-23|отказ|бюджет
955|13|Попова Ксения Кирилловна|7623 787980|+79376815986|popova692@mail.ru|246|2022-06-02|зачислен|бюджет
956|13|Никитина Ксения Дмитриевна|8294 145048|+79111955325|nikitina249@mail.ru|258|2022-06-18|зачислен|бюджет
957|13|Андреев Артём Михайлович|2665 379883|+79893189508|andreev914@mail.ru|300|2022-06-10|отказ|бюджет
958|13|Николаев Иван Александрович|7818 667905|+79158889885|nikolaev471@mail.ru|239|2022-06-02|подано|бюджет
959|13|Андреев Андрей Алексеевич|8231 992200|+79440953177|andreev885@mail.ru|260|2022-06-15|подано|бюджет
960|13|Степанов Дмитрий Максимович|8189 552189|+79530712017|stepanov677@mail.ru|300|2022-07-05|подано|бюджет
961|13|Егоров Сергей Михайлович|1081 555659|+79218012092|egorov235@mail.ru|260|2022-06-13|отказ|бюджет
962|13|Семёнова Анастасия Михайловна|2832 448034|+79036813013|semenova147@mail.ru|231|2022-06-18|подано|бюджет
963|13|Никитин Матвей Михайлович|2759 409739|+79225775932|nikitin640@mail.ru|282|2022-06-07|отказ|бюджет
964|13|Соколова Елизавета Романовна|1267 955205|+79228767222|sokolova224@mail.ru|265|2022-07-19|отказ|бюджет
965|13|Новиков Кирилл Михайлович|6702 146324|+79537775813|novikov900@mail.ru|274|2022-07-08|подано|бюджет
966|13|Макарова Алиса Ивановна|1577 293529|+79296857289|makarova636@mail.ru|255|2022-06-20|отказ|бюджет
967|13|Орлова Алиса Ильинична|9372 689583|+79282150632|orlova506@mail.ru|246|2022-06-23|отказ|бюджет
968|13|Кузнецова Алиса Андреевна|7990 687554|+79582596018|kuznecova941@mail.ru|258|2022-06-22|отказ|бюджет
969|13|Егоров Александр Андреевич|8219 204402|+79281305767|egorov805@mail.ru|269|2022-07-08|отказ|контракт
970|13|Васильев Дмитрий Артёмович|1200 373405|+79506175354|vasilev710@mail.ru|280|2022-06-21|зачислен|бюджет
971|13|Егоров Алексей Михайлович|8842 414823|+79445100538|egorov328@mail.ru|269|2022-06-12|отказ|бюджет
972|13|Степанов Иван Артёмович|1349 133279|+79472918267|stepanov324@mail.ru|256|2022-07-24|зачислен|бюджет
973|13|Егоров Дмитрий Дмитриевич|2912 533182|+79781041627|egorov146@mail.ru|255|2022-07-04|отказ|бюджет
974|13|Фёдорова Елизавета Александровна|8218 613784|+79600639205|fedorova309@mail.ru|288|2022-07-25|подано|бюджет
